Gender,Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
0,1,1.7394847252267271,0,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
0,1,0.9979939808012646,0,0.6956907382596071,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,1,-0.3788433216556747,0,-0.20242300566681162,0.6173981819485094,2.2140606290698086,False,False,True,False,False,False,False,False,False
0,0,-1.963115074034974,0,-1.1005367495932303,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
1,1,-0.16310280162830326,0,-1.1005367495932303,1.9733907750189197,1.4258374045030104,False,False,False,False,True,False,False,False,False
1,1,-1.0562155273641773,1,0.32293985591242624,0.6173981819485094,-0.47332405906688557,False,False,False,False,False,True,False,False,False
0,1,0.6122917560675376,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,0,-0.028308834068255344,1,1.7464164614180835,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,0,0.16202793884482655,1,-0.20242300566681162,-0.7385944111219012,1.8481965208951916,False,True,False,False,False,False,False,False,False
1,1,-1.2559600501985022,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,False,True,False,False,False,False,False
1,0,-0.6133666188510132,0,1.8829325287604146,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
0,1,0.396551236040165,0,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,False,True,False,False,False,False,False,False
0,0,-0.532903401382927,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,True,False,False,False,False,False,False,False
1,1,0.10006388538971074,0,1.420787289986184,0.6173981819485094,-0.47332405906688557,False,False,False,True,False,False,False,False,False
1,1,1.4134790236629633,0,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
0,0,-0.6133666188510132,0,-1.1005367495932303,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,-1.706223867421212,0,1.420787289986184,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,-1.831610085060017,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
0,0,-0.870257825464774,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,True,False,False,False,False,False,False,False
1,1,0.7140139269145255,0,1.7464164614180835,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.3746968061358615,1,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,True,False,False,False,False
1,0,-1.1542378793515145,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,True,False,False,False,False,False,False,False
1,0,-2.1013667939820477,0,1.2210535998388452,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,-0.3049943838652475,1,0.6956907382596071,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.489408484610365,0,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,False,False,False,False,True,False,False,False,False
0,1,1.0425456995310733,1,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,False,True,False,False
0,1,-0.2331149877160078,1,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-0.696306012530034,1,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,True,False,False,False,False,False
1,1,-0.09486326776893438,1,-1.1005367495932303,0.6173981819485094,0.3148991654999132,False,True,False,False,False,False,False,False,False
1,0,-0.870257825464774,0,1.8829325287604146,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
1,1,-0.3049943838652475,1,-0.20242300566681162,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,0,-0.2331149877160078,1,0.32293985591242624,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,1,1.0425456995310733,1,0.9848187848339954,0.6173981819485094,0.9262925973504644,False,False,True,False,False,False,False,False,False
0,0,-0.7818788383834033,0,0.6956907382596071,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,0,0.2818395575656614,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,0,-0.09486326776893438,1,1.5938044821860258,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
0,1,-0.696306012530034,1,1.5938044821860258,1.9733907750189197,0.9262925973504644,False,False,False,False,False,False,False,False,True
0,0,-1.2559600501985022,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,True,False,False,False,False,False,False
1,1,-0.09486326776893438,1,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,False,False,False,False,False,True,False,False,False
0,1,0.6636326915256598,1,1.8829325287604146,-0.7385944111219012,0.9262925973504644,True,False,False,False,False,False,False,False,False
0,1,1.5265858687372516,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,0,0.10006388538971074,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,0,-0.696306012530034,0,-1.1005367495932303,-0.7385944111219012,0.9262925973504644,False,True,False,False,False,False,False,False,False
1,1,-0.028308834068255344,1,1.8829325287604146,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,-0.3788433216556747,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.6351368185500321,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,1,0.9979939808012646,0,1.5938044821860258,0.6173981819485094,1.4258374045030104,False,False,False,False,True,False,False,False,False
1,1,-0.2331149877160078,1,1.420787289986184,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,0,-0.3788433216556747,1,1.7464164614180835,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,0,-0.7818788383834033,1,0.6956907382596071,-0.7385944111219012,-0.47332405906688557,False,True,False,False,False,False,False,False,False
0,1,0.16202793884482655,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,1.5632574224007911,0,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,0,-0.532903401382927,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
0,0,-0.532903401382927,1,1.5938044821860258,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,False,True,False,False
0,1,0.16202793884482655,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,True,False,False,False,False,False,False,False
1,0,-0.532903401382927,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,True,False,False,False,False,False
0,1,0.7140139269145255,0,1.8829325287604146,1.9733907750189197,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,1,0.6122917560675376,0,-0.20242300566681162,1.9733907750189197,-1.5842622980699825,False,True,False,False,False,False,False,False,False
0,1,1.7733885384971042,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
0,1,1.4134790236629633,0,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,True,False,False,False,False,False,False,False
1,1,-0.870257825464774,0,1.420787289986184,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,0.5599538471872719,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.8726138887708872,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,False,False,True,False
0,1,0.9979939808012646,1,-1.1005367495932303,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,1,-0.16310280162830326,1,0.9848187848339954,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,0.5599538471872719,1,0.6956907382596071,-0.7385944111219012,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,0,-0.028308834068255344,1,1.7464164614180835,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
1,1,-0.696306012530034,1,1.8829325287604146,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,1,-0.3049943838652475,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
0,0,-1.831610085060017,0,1.7464164614180835,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,1,0.8597422608541924,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,1,-0.028308834068255344,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,1,-0.9616332749070525,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,True,False,False,False
0,0,-0.6133666188510132,1,-0.20242300566681162,-0.7385944111219012,1.4258374045030104,False,False,False,False,False,True,False,False,False
1,1,1.8068711754847255,1,-1.1005367495932303,1.9733907750189197,0.3148991654999132,False,False,False,False,False,False,False,True,False
0,0,-1.706223867421212,0,-0.20242300566681162,-0.7385944111219012,1.4258374045030104,False,False,False,False,False,True,False,False,False
1,1,-0.3788433216556747,1,0.32293985591242624,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,0.03664172120602277,1,1.5938044821860258,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,1,0.10006388538971074,1,0.32293985591242624,-0.7385944111219012,-1.5842622980699825,False,False,True,False,False,False,False,False,False
1,1,1.0863729678826366,1,0.32293985591242624,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,0.7140139269145255,1,-1.1005367495932303,1.9733907750189197,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,0,0.9979939808012646,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
1,1,0.6636326915256598,0,-1.1005367495932303,0.6173981819485094,0.9262925973504644,False,False,False,True,False,False,False,False,False
0,1,1.9048935274720613,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,False,False,True,False
1,0,-0.3788433216556747,1,0.32293985591242624,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-1.0562155273641773,1,-1.1005367495932303,-0.7385944111219012,1.8481965208951916,False,False,False,False,True,False,False,False,False
1,0,-0.6133666188510132,0,1.7464164614180835,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,False,True,False,False
0,0,-1.4717005702258736,0,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
0,1,1.8399429721977845,0,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,1,0.6122917560675376,1,-0.20242300566681162,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
0,1,-0.028308834068255344,1,-1.1005367495932303,0.6173981819485094,0.9262925973504644,False,False,True,False,False,False,False,False,False
0,0,-1.2559600501985022,0,-1.1005367495932303,-0.7385944111219012,1.8481965208951916,False,False,True,False,False,False,False,False,False
1,0,0.45212676406771907,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,True,False,False,False
1,1,0.16202793884482655,0,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,False,True
1,1,1.489408484610365,0,-1.1005367495932303,1.9733907750189197,0.3148991654999132,False,False,False,False,False,False,False,True,False
0,1,1.4517111202337645,1,1.7464164614180835,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-0.6133666188510132,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,0,-0.7818788383834033,1,1.8829325287604146,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,True,False,False,False
0,0,-0.532903401382927,0,1.7464164614180835,-0.7385944111219012,1.4258374045030104,False,False,False,True,False,False,False,False,False
0,1,1.9994757799291862,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,0,-1.831610085060017,0,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
1,1,0.16202793884482655,1,-0.20242300566681162,1.9733907750189197,0.9262925973504644,False,False,False,False,True,False,False,False,False
0,1,1.1294989697762217,1,0.32293985591242624,1.9733907750189197,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,-0.532903401382927,1,-1.1005367495932303,0.6173981819485094,-0.47332405906688557,False,True,False,False,False,False,False,False,False
0,1,-0.2331149877160078,1,-1.1005367495932303,0.6173981819485094,-0.47332405906688557,False,False,False,True,False,False,False,False,False
1,0,-2.1013667939820477,0,1.2210535998388452,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,-1.4717005702258736,0,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,1,0.45212676406771907,1,-0.20242300566681162,1.9733907750189197,1.4258374045030104,True,False,False,False,False,False,False,False,False
1,1,0.2818395575656614,1,1.5938044821860258,1.9733907750189197,0.9262925973504644,True,False,False,False,False,False,False,False,False
0,0,-1.831610085060017,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,1,0.10006388538971074,0,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,False,False,False,True,False,False,False,False,False
1,1,0.03664172120602277,0,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,False,False,True,False,False,False,False
0,1,0.5599538471872719,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,False,True,False,False,False,False,False,False,False
1,0,-2.1013667939820477,0,1.420787289986184,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,-2.1013667939820477,0,-1.1005367495932303,-0.7385944111219012,1.4258374045030104,False,False,False,False,False,True,False,False,False
1,1,-0.16310280162830326,1,-1.1005367495932303,1.9733907750189197,0.3148991654999132,False,False,False,False,True,False,False,False,False
0,1,0.9979939808012646,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,False,True,False,False,False,False,False,False
0,0,0.03664172120602277,0,1.8829325287604146,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,False,False,False,True
1,1,0.9526934587283918,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
0,0,-1.1542378793515145,1,-1.1005367495932303,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,0,0.5065794769921652,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,True,False,False,False,False,False,False,False
0,1,0.6636326915256598,1,1.8829325287604146,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,1,-0.3788433216556747,1,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,-0.3788433216556747,1,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,0,0.5065794769921652,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,0.03664172120602277,1,1.7464164614180835,-0.7385944111219012,-0.47332405906688557,False,False,False,True,False,False,False,False,False
1,1,-0.870257825464774,0,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,True,False,False,False,False,False,False,False
1,1,1.0863729678826366,0,-0.20242300566681162,0.6173981819485094,0.9262925973504644,False,False,False,False,False,False,False,False,True
1,1,0.03664172120602277,1,1.7464164614180835,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
0,0,0.03664172120602277,1,1.8829325287604146,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,0,0.5599538471872719,1,0.6956907382596071,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,False,False,False,True
0,1,0.396551236040165,1,-0.20242300566681162,0.6173981819485094,0.9262925973504644,False,True,False,False,False,False,False,False,False
1,0,-0.9616332749070525,1,-0.20242300566681162,-0.7385944111219012,1.8481965208951916,False,False,False,False,False,True,False,False,False
0,0,-1.2559600501985022,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,False,True,False,False
1,1,0.10006388538971074,1,-0.20242300566681162,1.9733907750189197,0.3148991654999132,False,False,False,False,True,False,False,False,False
1,1,0.3398056113517204,0,1.420787289986184,1.9733907750189197,1.8481965208951916,False,False,False,False,True,False,False,False,False
1,0,-0.028308834068255344,1,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,True,False,False,False,False,False,False,False,False
0,1,0.9979939808012646,1,-1.1005367495932303,0.6173981819485094,1.4258374045030104,True,False,False,False,False,False,False,False,False
0,0,-0.696306012530034,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,True,False,False,False
1,1,1.2548851874150255,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,True,False,False,False,False
1,0,-0.9616332749070525,0,-1.1005367495932303,-0.7385944111219012,1.8481965208951916,False,False,False,False,False,False,False,False,True
0,0,-0.09486326776893438,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.2954170431833985,1,1.2210535998388452,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,True,False
0,1,-0.3049943838652475,1,1.7464164614180835,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
1,1,-0.16310280162830326,1,1.2210535998388452,-0.7385944111219012,2.2140606290698086,True,False,False,False,False,False,False,False,False
0,1,1.4517111202337645,0,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,False,True
0,1,-0.532903401382927,1,-1.1005367495932303,-0.7385944111219012,1.4258374045030104,False,False,False,False,False,True,False,False,False
0,0,-0.6133666188510132,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,0,-0.696306012530034,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,1,-0.028308834068255344,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,0,0.10006388538971074,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,1,1.2548851874150255,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-0.2331149877160078,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,True,False,False,False
0,1,0.10006388538971074,1,0.6956907382596071,1.9733907750189197,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,0,-0.028308834068255344,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,False,True,False,False
1,1,0.5065794769921652,1,-0.20242300566681162,0.6173981819485094,-0.47332405906688557,False,True,False,False,False,False,False,False,False
1,1,1.2954170431833985,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-1.5864122487003784,0,-1.1005367495932303,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
1,0,-1.1542378793515145,1,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
1,1,0.03664172120602277,1,-1.1005367495932303,0.6173981819485094,0.3148991654999132,False,False,False,True,False,False,False,False,False
0,1,0.10006388538971074,0,0.6956907382596071,0.6173981819485094,0.9262925973504644,False,False,False,False,False,False,True,False,False
1,1,0.5599538471872719,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,False,False,False,False,True,False,False,False,False
1,1,0.8597422608541924,1,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-1.706223867421212,0,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,1,-1.963115074034974,0,1.7464164614180835,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,True,False,False,False
0,1,-0.870257825464774,1,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,True,False,False
1,1,-0.2331149877160078,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,-1.5864122487003784,0,-0.20242300566681162,0.6173981819485094,0.9262925973504644,False,False,False,False,False,True,False,False,False
0,1,1.4517111202337645,1,1.2210535998388452,1.9733907750189197,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,0,0.16202793884482655,1,-1.1005367495932303,-0.7385944111219012,0.3148991654999132,False,True,False,False,False,False,False,False,False
0,1,-0.3049943838652475,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,False,False,False,True,False,False,False,False,False
1,1,-0.16310280162830326,1,0.32293985591242624,0.6173981819485094,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,0,0.45212676406771907,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,1,0.5599538471872719,1,1.8829325287604146,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,1,0.5599538471872719,1,1.420787289986184,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
0,1,-0.3049943838652475,1,1.2210535998388452,-0.7385944111219012,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,0,-1.1542378793515145,1,2.0064263332785437,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,False,False,False,True
0,1,0.16202793884482655,0,0.9848187848339954,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,1,-1.0562155273641773,1,1.8829325287604146,-0.7385944111219012,0.3148991654999132,False,False,False,False,False,False,True,False,False
1,0,0.16202793884482655,1,-1.1005367495932303,-0.7385944111219012,1.4258374045030104,False,False,False,True,False,False,False,False,False
1,1,0.5599538471872719,1,-0.20242300566681162,0.6173981819485094,-1.5842622980699825,False,False,False,False,False,True,False,False,False
1,1,0.7140139269145255,1,-0.20242300566681162,1.9733907750189197,0.3148991654999132,False,False,False,False,True,False,False,False,False
1,1,1.3353484048831128,1,-1.1005367495932303,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,0,-1.4717005702258736,0,-1.1005367495932303,-0.7385944111219012,1.4258374045030104,False,False,False,False,False,True,False,False,False
1,1,1.7051490046377367,1,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,False,False,False,False,False,False,False,True,False
1,1,0.03664172120602277,1,-0.20242300566681162,1.9733907750189197,0.9262925973504644,False,False,False,False,True,False,False,False,False
1,1,-0.3788433216556747,1,0.6956907382596071,0.6173981819485094,-0.47332405906688557,True,False,False,False,False,False,False,False,False
0,1,-0.3049943838652475,0,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,True,False,False,False,False,False,False
0,1,1.1294989697762217,1,-1.1005367495932303,1.9733907750189197,-0.47332405906688557,True,False,False,False,False,False,False,False,False
1,1,0.3398056113517204,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.3353484048831128,1,-0.20242300566681162,-0.7385944111219012,0.3148991654999132,False,False,False,False,True,False,False,False,False
1,0,0.396551236040165,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
1,0,-0.870257825464774,0,-0.20242300566681162,-0.7385944111219012,1.4258374045030104,False,False,False,True,False,False,False,False,False
0,0,-0.028308834068255344,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,False,False,False,True
1,1,0.5065794769921652,1,1.8829325287604146,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,1,0.9066185313589862,1,-1.1005367495932303,0.6173981819485094,2.2140606290698086,False,False,False,True,False,False,False,False,False
0,1,0.9066185313589862,1,-0.20242300566681162,1.9733907750189197,0.3148991654999132,True,False,False,False,False,False,False,False,False
0,0,-1.706223867421212,0,-0.20242300566681162,-0.7385944111219012,0.9262925973504644,False,False,False,True,False,False,False,False,False
1,1,-1.5864122487003784,0,-0.20242300566681162,1.9733907750189197,0.3148991654999132,False,False,False,False,True,False,False,False,False
1,1,0.6122917560675376,0,-0.20242300566681162,0.6173981819485094,1.4258374045030104,False,False,False,True,False,False,False,False,False
1,1,1.1294989697762217,1,0.32293985591242624,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
0,1,0.5065794769921652,1,-1.1005367495932303,0.6173981819485094,0.3148991654999132,True,False,False,False,False,False,False,False,False
1,1,1.1294989697762217,1,-0.20242300566681162,1.9733907750189197,0.9262925973504644,False,False,False,False,True,False,False,False,False
0,1,1.1294989697762217,1,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,1,0.5599538471872719,1,-0.20242300566681162,1.9733907750189197,-0.47332405906688557,False,False,True,False,False,False,False,False,False
1,0,-0.7818788383834033,0,1.2210535998388452,-0.7385944111219012,1.4258374045030104,False,False,False,False,True,False,False,False,False
0,1,0.10006388538971074,0,-0.20242300566681162,-0.7385944111219012,1.8481965208951916,False,False,False,True,False,False,False,False,False
1,1,0.396551236040165,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,True,False,False,False,False,False,False
1,1,0.16202793884482655,1,-1.1005367495932303,0.6173981819485094,-0.47332405906688557,False,False,False,True,False,False,False,False,False
0,1,0.6636326915256598,1,-0.20242300566681162,0.6173981819485094,0.3148991654999132,False,False,True,False,False,False,False,False,False
0,0,-0.3788433216556747,0,-1.1005367495932303,-0.7385944111219012,1.4258374045030104,True,False,False,False,False,False,False,False,False
1,0,-0.3788433216556747,1,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
0,0,-0.3788433216556747,0,-0.20242300566681162,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
0,0,-1.0562155273641773,1,1.7464164614180835,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,0,1.4517111202337645,0,-1.1005367495932303,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
1,1,1.6351368185500321,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,False,False,False,False,False,False,True,False
0,0,0.16202793884482655,1,1.7464164614180835,-0.7385944111219012,-1.5842622980699825,True,False,False,False,False,False,False,False,False
1,0,-0.9616332749070525,1,1.8829325287604146,-0.7385944111219012,-1.5842622980699825,False,False,False,False,False,True,False,False,False
0,1,-0.3049943838652475,1,-0.20242300566681162,0.6173981819485094,0.9262925973504644,False,False,False,True,False,False,False,False,False
1,1,0.3398056113517204,0,-1.1005367495932303,0.6173981819485094,0.9262925973504644,True,False,False,False,False,False,False,False,False
1,0,-1.2559600501985022,1,1.8829325287604146,-0.7385944111219012,-1.5842622980699825,False,False,False,True,False,False,False,False,False
1,0,-0.6133666188510132,0,1.8829325287604146,-0.7385944111219012,0.9262925973504644,False,True,False,False,False,False,False,False,False
0,1,0.5599538471872719,1,-0.20242300566681162,-0.7385944111219012,-0.47332405906688557,False,True,False,False,False,False,False,False,False
